"ring_diagonalLength [mm]","w [mm]","Freq [GHz]","re(S(FloquetPort1:1,FloquetPort1:1)) []","im(S(FloquetPort1:1,FloquetPort1:1)) []"
0.3,0.1,26.59,-0.82161621840342,0.569417106794791
0.3,0.1,26.6,-0.821463853103219,0.569636663954071
0.3,0.1,26.61,-0.82131140105297,0.569856220802662
0.3,0.1,26.62,-0.821158862213689,0.570075777322468
0.3,0.1,26.63,-0.821006236546395,0.570295333495422
0.3,0.1,26.64,-0.820853524012124,0.570514889303471
0.3,0.1,26.65,-0.820700724571915,0.570734444728577
0.3,0.1,26.66,-0.82054783818682,0.570953999752728
0.3,0.1,26.67,-0.8203948648179,0.571173554357927
0.3,0.1,26.68,-0.820241804426221,0.571393108526198
0.3,0.1,26.69,-0.820088656972864,0.57161266223958
0.3,0.1,26.7,-0.81993542241891,0.571832215480134
0.3,0.1,26.71,-0.819782100725458,0.572051768229934
0.3,0.1,26.72,-0.819628691853604,0.572271320471078
0.3,0.1,26.73,-0.81947519576446,0.572490872185674
0.3,0.1,26.74,-0.81932161241914,0.572710423355852
0.3,0.1,26.75,-0.819167941778769,0.572929973963763
0.3,0.1,26.76,-0.819014183804476,0.573149523991562
0.3,0.1,26.77,-0.818860338457397,0.573369073421435
0.3,0.1,26.78,-0.818706405698676,0.573588622235577
0.3,0.1,26.79,-0.818552385489462,0.573808170416196
0.3,0.1,26.8,-0.818398277790908,0.574027717945523
0.3,0.1,26.81,-0.818244082564176,0.574247264805801
0.3,0.1,26.82,-0.818089799770433,0.574466810979288
0.3,0.1,26.83,-0.817935429370848,0.574686356448258
0.3,0.1,26.84,-0.817780971326599,0.574905901195
0.3,0.1,26.85,-0.817626425598863,0.575125445201819
0.3,0.1,26.86,-0.817471792148828,0.575344988451031
0.3,0.1,26.87,-0.817317070937683,0.575564530924971
0.3,0.1,26.88,-0.817162261926621,0.575784072605983
0.3,0.1,26.89,-0.817007365076838,0.576003613476426
0.3,0.1,26.9,-0.816852380349536,0.576223153518676
0.3,0.1,26.91,-0.816697307705918,0.576442692715118
0.3,0.1,26.92,-0.816542147107191,0.576662231048153
0.3,0.1,26.93,-0.816386898514562,0.576881768500192
0.3,0.1,26.94,-0.816231561889247,0.577101305053661
0.3,0.1,26.95,-0.816076137192456,0.577320840690993
0.3,0.1,26.96,-0.815920624385408,0.577540375394644
0.3,0.1,26.97,-0.815765023429323,0.577759909147065
0.3,0.1,26.98,-0.815609334285416,0.577979441930734
0.3,0.1,26.99,-0.81545355691491,0.578198973728135
0.3,0.1,27,-0.815297691279029,0.578418504521758
0.3,0.1,27.01,-0.815141737338992,0.578638034294109
0.3,0.1,27.02,-0.814985695056023,0.578857563027702
0.3,0.1,27.03,-0.814829564391349,0.579077090705065
0.3,0.1,27.04,-0.814673345306191,0.579296617308727
0.3,0.1,27.05,-0.814517037761777,0.579516142821235
0.3,0.1,27.06,-0.814360641719326,0.579735667225141
0.3,0.1,27.07,-0.814204157140062,0.579955190503008
0.3,0.1,27.08,-0.814047583985207,0.580174712637409
0.3,0.1,27.09,-0.813890922215983,0.58039423361092
0.3,0.1,27.1,-0.81373417179361,0.580613753406127
0.3,0.1,27.11,-0.813577332679304,0.580833272005627
0.3,0.1,27.12,-0.813420404834284,0.581052789392022
0.3,0.1,27.13,-0.813263388219762,0.581272305547921
0.3,0.1,27.14,-0.813106282796952,0.581491820455941
0.3,0.1,27.15,-0.812949088527061,0.581711334098704
0.3,0.1,27.16,-0.812791805371297,0.581930846458841
0.3,0.1,27.17,-0.812634433290865,0.582150357518986
0.3,0.1,27.18,-0.812476972246965,0.58236986726178
0.3,0.1,27.19,-0.812319422200791,0.582589375669869
0.3,0.1,27.2,-0.812161783113542,0.582808882725904
0.3,0.1,27.21,-0.812004054946403,0.583028388412541
0.3,0.1,27.22,-0.81184623766056,0.583247892712444
0.3,0.1,27.23,-0.811688331217196,0.583467395608273
0.3,0.1,27.24,-0.811530335577481,0.5836868970827
0.3,0.1,27.25,-0.811372250702595,0.583906397118394
0.3,0.1,27.26,-0.811214076553698,0.584125895698031
0.3,0.1,27.27,-0.811055813091952,0.58434539280429
0.3,0.1,27.28,-0.810897460278512,0.584564888419853
0.3,0.1,27.29,-0.810739018074529,0.5847843825274
0.3,0.1,27.3,-0.810580486441143,0.585003875109617
0.3,0.1,27.31,-0.810421865339494,0.585223366149189
0.3,0.1,27.32,-0.81026315473071,0.585442855628805
0.3,0.1,27.33,-0.810104354575917,0.585662343531155
0.3,0.1,27.34,-0.809945464836226,0.585881829838921
0.3,0.1,27.35,-0.809786485472752,0.586101314534799
0.3,0.1,27.36,-0.809627416446595,0.586320797601472
0.3,0.1,27.37,-0.809468257718847,0.586540279021637
0.3,0.1,27.38,-0.809309009250595,0.586759758777973
0.3,0.1,27.39,-0.809149671002915,0.586979236853173
0.3,0.1,27.4,-0.808990242936877,0.587198713229918
0.3,0.1,27.41,-0.808830725013544,0.587418187890892
0.3,0.1,27.42,-0.808671117193965,0.587637660818776
0.3,0.1,27.43,-0.808511419439183,0.587857131996248
0.3,0.1,27.44,-0.80835163171023,0.588076601405987
0.3,0.1,27.45,-0.80819175396813,0.588296069030659
0.3,0.1,27.46,-0.808031786173896,0.588515534852939
0.3,0.1,27.47,-0.807871728288532,0.588734998855488
0.3,0.1,27.48,-0.807711580273033,0.588954461020966
0.3,0.1,27.49,-0.807551342088377,0.589173921332031
0.3,0.1,27.5,-0.807391013695535,0.589393379771331
0.3,0.1,27.51,-0.807230595055473,0.589612836321513
0.3,0.1,27.52,-0.807070086129139,0.589832290965215
0.3,0.1,27.53,-0.806909486877466,0.590051743685068
0.3,0.1,27.54,-0.806748797261384,0.590271194463704
0.3,0.1,27.55,-0.806588017241806,0.590490643283739
0.3,0.1,27.56,-0.806427146779633,0.590710090127784
0.3,0.1,27.57,-0.806266185835756,0.590929534978446
0.3,0.1,27.58,-0.806105134371051,0.59114897781832
0.3,0.1,27.59,-0.805943992346381,0.591368418629994
0.3,0.1,27.6,-0.805782759722597,0.591587857396047
0.3,0.1,27.61,-0.805621436460537,0.591807294099051
0.3,0.1,27.62,-0.805460022521023,0.592026728721563
0.3,0.1,27.63,-0.805298517864868,0.592246161246135
0.3,0.1,27.64,-0.805136922452863,0.592465591655307
0.3,0.1,27.65,-0.804975236245794,0.592685019931606
0.3,0.1,27.66,-0.804813459204426,0.59290444605755
0.3,0.1,27.67,-0.804651591289512,0.593123870015646
0.3,0.1,27.68,-0.804489632461788,0.593343291788389
0.3,0.1,27.69,-0.804327582681978,0.593562711358261
0.3,0.1,27.7,-0.804165441910786,0.593782128707727
0.3,0.1,27.71,-0.804003210108903,0.594001543819246
0.3,0.1,27.72,-0.803840887237009,0.594220956675256
0.3,0.1,27.73,-0.80367847325576,0.59444036725819
0.3,0.1,27.74,-0.803515968125796,0.594659775550458
0.3,0.1,27.75,-0.803353371807748,0.594879181534459
0.3,0.1,27.76,-0.803190684262221,0.595098585192577
0.3,0.1,27.77,-0.80302790544981,0.595317986507177
0.3,0.1,27.78,-0.802865035331091,0.595537385460612
0.3,0.1,27.79,-0.802702073866617,0.595756782035216
0.3,0.1,27.8,-0.802539021016934,0.595976176213305
0.3,0.1,27.81,-0.802375876742561,0.596195567977185
0.3,0.1,27.82,-0.802212641004002,0.59641495730913
0.3,0.1,27.83,-0.802049313761742,0.596634344191409
0.3,0.1,27.84,-0.801885894976249,0.59685372860627
0.3,0.1,27.85,-0.801722384607972,0.59707311053593
0.3,0.1,27.86,-0.801558782617342,0.597292489962602
0.3,0.1,27.87,-0.801395088964764,0.597511866868472
0.3,0.1,27.88,-0.801231303610633,0.597731241235702
0.3,0.1,27.89,-0.801067426515317,0.597950613046441
0.3,0.1,27.9,-0.800903457639169,0.598169982282811
0.3,0.1,27.91,-0.800739396942521,0.598389348926914
0.3,0.1,27.92,-0.800575244385681,0.598608712960827
0.3,0.1,27.93,-0.80041099992894,0.59882807436661
0.3,0.1,27.94,-0.80024666353257,0.599047433126293
0.3,0.1,27.95,-0.800082235156816,0.599266789221886
0.3,0.1,27.96,-0.799917714761906,0.599486142635377
0.3,0.1,27.97,-0.799753102308047,0.599705493348726
0.3,0.1,27.98,-0.799588397755421,0.599924841343869
0.3,0.1,27.99,-0.799423601064195,0.600144186602715
0.3,0.1,28,-0.799258712194504,0.600363529107148
0.3,0.1,28.01,-0.799093731106472,0.60058286883903
0.3,0.1,28.02,-0.798928657760191,0.600802205780187
0.3,0.1,28.03,-0.798763492115731,0.601021539912425
0.3,0.1,28.04,-0.798598234133149,0.60124087121752
0.3,0.1,28.05,-0.798432883772469,0.601460199677217
0.3,0.1,28.06,-0.798267440993691,0.601679525273241
0.3,0.1,28.07,-0.798101905756803,0.601898847987272
0.3,0.1,28.08,-0.797936278021756,0.602118167800977
0.3,0.1,28.09,-0.797770557748484,0.602337484695982
0.3,0.1,28.1,-0.797604744896896,0.602556798653886
0.3,0.1,28.11,-0.797438839426877,0.602776109656254
0.3,0.1,28.12,-0.797272841298283,0.602995417684623
0.3,0.1,28.13,-0.797106750470953,0.603214722720499
0.3,0.1,28.14,-0.796940566904694,0.603434024745348
0.3,0.1,28.15,-0.796774290559293,0.603653323740607
0.3,0.1,28.16,-0.796607921394508,0.603872619687686
0.3,0.1,28.17,-0.796441459370073,0.604091912567945
0.3,0.1,28.18,-0.796274904445697,0.604311202362724
0.3,0.1,28.19,-0.796108256581061,0.604530489053322
0.3,0.1,28.2,-0.795941515735821,0.604749772621
0.3,0.1,28.21,-0.795774681869609,0.604969053046988
0.3,0.1,28.22,-0.795607754942025,0.605188330312473
0.3,0.1,28.23,-0.795440734912649,0.605407604398612
0.3,0.1,28.24,-0.795273621741023,0.605626875286517
0.3,0.1,28.25,-0.795106415386678,0.605846142957266
0.3,0.1,28.26,-0.794939115809105,0.606065407391898
0.3,0.1,28.27,-0.79477172296777,0.606284668571411
0.3,0.1,28.28,-0.794604236822115,0.606503926476763
0.3,0.1,28.29,-0.794436657331549,0.606723181088874
0.3,0.1,28.3,-0.794268984455457,0.606942432388619
0.3,0.1,28.31,-0.794101218153196,0.607161680356836
0.3,0.1,28.32,-0.793933358384091,0.607380924974319
0.3,0.1,28.33,-0.793765405107438,0.607600166221818
0.3,0.1,28.34,-0.79359735828251,0.607819404080042
0.3,0.1,28.35,-0.793429217868544,0.608038638529658
0.3,0.1,28.36,-0.793260983824753,0.608257869551282
0.3,0.1,28.37,-0.793092656110318,0.608477097125493
0.3,0.1,28.38,-0.792924234684387,0.608696321232821
0.3,0.1,28.39,-0.792755719506088,0.608915541853748
0.3,0.1,28.4,-0.79258711053451,0.609134758968716
0.3,0.1,28.41,-0.792418407728713,0.609353972558115
0.3,0.1,28.42,-0.792249611047729,0.60957318260229
0.3,0.1,28.43,-0.792080720450563,0.609792389081536
0.3,0.1,28.44,-0.791911735896179,0.610011591976104
0.3,0.1,28.45,-0.791742657343517,0.610230791266187
0.3,0.1,28.46,-0.791573484751491,0.610449986931935
0.3,0.1,28.47,-0.791404218078971,0.61066917895345
0.3,0.1,28.48,-0.791234857284806,0.610888367310776
0.3,0.1,28.49,-0.791065402327809,0.611107551983912
0.3,0.1,28.5,-0.790895853166762,0.611326732952799
0.3,0.1,28.51,-0.790726209760412,0.611545910197334
0.3,0.1,28.52,-0.790556472067479,0.611765083697349
0.3,0.1,28.53,-0.79038664004665,0.611984253432635
0.3,0.1,28.54,-0.790216713656576,0.612203419382919
0.3,0.1,28.55,-0.790046692855879,0.61242258152788
0.3,0.1,28.56,-0.789876577603144,0.612641739847138
0.3,0.1,28.57,-0.789706367856926,0.612860894320255
0.3,0.1,28.58,-0.789536063575746,0.613080044926744
0.3,0.1,28.59,-0.789365664718096,0.613299191646052
0.3,0.1,28.6,-0.789195171242424,0.613518334457572
0.3,0.1,28.61,-0.789024583107154,0.613737473340644
0.3,0.1,28.62,-0.788853900270672,0.613956608274538
0.3,0.1,28.63,-0.788683122691333,0.614175739238473
0.3,0.1,28.64,-0.788512250327452,0.614394866211607
0.3,0.1,28.65,-0.788341283137316,0.614613989173035
0.3,0.1,28.66,-0.788170221079175,0.61483310810179
0.3,0.1,28.67,-0.787999064111244,0.615052222976844
0.3,0.1,28.68,-0.787827812191702,0.615271333777108
0.3,0.1,28.69,-0.787656465278696,0.615490440481431
0.3,0.1,28.7,-0.787485023330336,0.615709543068591
0.3,0.1,28.71,-0.787313486304695,0.615928641517312
0.3,0.1,28.72,-0.787141854159814,0.616147735806245
0.3,0.1,28.73,-0.786970126853697,0.616366825913981
0.3,0.1,28.74,-0.786798304344315,0.616585911819037
0.3,0.1,28.75,-0.786626386589597,0.616804993499874
0.3,0.1,28.76,-0.786454373547442,0.617024070934875
0.3,0.1,28.77,-0.786282265175707,0.617243144102364
0.3,0.1,28.78,-0.786110061432217,0.617462212980589
0.3,0.1,28.79,-0.785937762274761,0.617681277547733
0.3,0.1,28.8,-0.78576536766109,0.617900337781908
0.3,0.1,28.81,-0.785592877548916,0.618119393661153
0.3,0.1,28.82,-0.785420291895915,0.618338445163444
0.3,0.1,28.83,-0.78524761065973,0.618557492266676
0.3,0.1,28.84,-0.785074833797964,0.618776534948673
0.3,0.1,28.85,-0.784901961268182,0.618995573187189
0.3,0.1,28.86,-0.784728993027908,0.619214606959904
0.3,0.1,28.87,-0.784555929034636,0.619433636244425
0.3,0.1,28.88,-0.784382769245821,0.619652661018277
0.3,0.1,28.89,-0.784209513618873,0.619871681258917
0.3,0.1,28.9,-0.784036162111172,0.62009069694372
0.3,0.1,28.91,-0.783862714680057,0.620309708049989
0.3,0.1,28.92,-0.783689171282827,0.620528714554948
0.3,0.1,28.93,-0.783515531876743,0.62074771643574
0.3,0.1,28.94,-0.783341796419028,0.620966713669433
0.3,0.1,28.95,-0.78316796486687,0.621185706233009
0.3,0.1,28.96,-0.782994037177412,0.621404694103382
0.3,0.1,28.97,-0.782820013307764,0.621623677257368
0.3,0.1,28.98,-0.78264589321499,0.621842655671716
0.3,0.1,28.99,-0.782471676856122,0.622061629323085
0.3,0.1,29,-0.782297364188152,0.622280598188057
0.3,0.1,29.01,-0.782122955168023,0.622499562243125
0.3,0.1,29.02,-0.781948449752652,0.622718521464698
0.3,0.1,29.03,-0.781773847898906,0.622937475829104
0.3,0.1,29.04,-0.781599149563616,0.623156425312583
0.3,0.1,29.05,-0.781424354703578,0.623375369891288
0.3,0.1,29.06,-0.78124946327554,0.623594309541288
0.3,0.1,29.07,-0.781074475236212,0.62381324423856
0.3,0.1,29.08,-0.780899390542268,0.624032173958995
0.3,0.1,29.09,-0.780724209150338,0.624251098678396
0.3,0.1,29.1,-0.780548931017012,0.624470018372477
0.3,0.1,29.11,-0.780373556098839,0.624688933016859
0.3,0.1,29.12,-0.780198084352329,0.624907842587072
0.3,0.1,29.13,-0.780022515733949,0.625126747058557
0.3,0.1,29.14,-0.77984685020013,0.625345646406657
0.3,0.1,29.15,-0.779671087707256,0.62556454060663
0.3,0.1,29.16,-0.779495228211671,0.625783429633635
0.3,0.1,29.17,-0.779319271669684,0.626002313462737
0.3,0.1,29.18,-0.779143218037552,0.626221192068904
0.3,0.1,29.19,-0.778967067271504,0.626440065427013
0.3,0.1,29.2,-0.778790819327714,0.626658933511839
0.3,0.1,29.21,-0.778614474162324,0.626877796298063
0.3,0.1,29.22,-0.778438031731429,0.627096653760269
0.3,0.1,29.23,-0.77826149199109,0.627315505872937
0.3,0.1,29.24,-0.778084854897313,0.627534352610455
0.3,0.1,29.25,-0.777908120406075,0.627753193947102
0.3,0.1,29.26,-0.777731288473304,0.627972029857064
0.3,0.1,29.27,-0.77755435905489,0.628190860314421
0.3,0.1,29.28,-0.777377332106676,0.62840968529315
0.3,0.1,29.29,-0.777200207584465,0.628628504767128
0.3,0.1,29.3,-0.77702298544402,0.628847318710127
0.3,0.1,29.31,-0.776845665641059,0.629066127095815
0.3,0.1,29.32,-0.776668248131257,0.629284929897756
0.3,0.1,29.33,-0.776490732870251,0.6295037270894
0.3,0.1,29.34,-0.776313119813628,0.629722518644099
0.3,0.1,29.35,-0.776135408916938,0.629941304535096
0.3,0.1,29.36,-0.775957600135688,0.630160084735526
0.3,0.1,29.37,-0.77577969342534,0.630378859218411
0.3,0.1,29.38,-0.775601688741313,0.630597627956666
0.3,0.1,29.39,-0.775423586038983,0.630816390923097
0.3,0.1,29.4,-0.775245385273689,0.631035148090398
0.3,0.1,29.41,-0.775067086400715,0.63125389943115
0.3,0.1,29.42,-0.774888689375315,0.63147264491782
0.3,0.1,29.43,-0.774710194152689,0.631691384522767
0.3,0.1,29.44,-0.774531600687999,0.63191011821823
0.3,0.1,29.45,-0.774352908936368,0.632128845976336
0.3,0.1,29.46,-0.774174118852862,0.632347567769096
0.3,0.1,29.47,-0.773995230392517,0.632566283568409
0.3,0.1,29.48,-0.773816243510318,0.632784993346047
0.3,0.1,29.49,-0.773637158161213,0.633003697073667
0.3,0.1,29.5,-0.773457974300101,0.633222394722817
0.3,0.1,29.51,-0.773278691881837,0.633441086264913
0.3,0.1,29.52,-0.773099310861235,0.633659771671262
0.3,0.1,29.53,-0.772919831193064,0.633878450913037
0.3,0.1,29.54,-0.772740252832053,0.634097123961301
0.3,0.1,29.55,-0.772560575732878,0.634315790786989
0.3,0.1,29.56,-0.772380799850181,0.634534451360915
0.3,0.1,29.57,-0.772200925138556,0.634753105653764
0.3,0.1,29.58,-0.772020951552551,0.634971753636105
0.3,0.1,29.59,-0.771840879046676,0.63519039527837
0.3,0.1,29.6,-0.771660707575387,0.635409030550877
0.3,0.1,29.61,-0.771480437093109,0.635627659423808
0.3,0.1,29.62,-0.771300067554213,0.635846281867217
0.3,0.1,29.63,-0.771119598913028,0.636064897851038
0.3,0.1,29.64,-0.770939031123842,0.636283507345064
0.3,0.1,29.65,-0.770758364140895,0.636502110318968
0.3,0.1,29.66,-0.770577597918387,0.636720706742282
0.3,0.1,29.67,-0.77039673241047,0.636939296584416
0.3,0.1,29.68,-0.770215767571257,0.637157879814639
0.3,0.1,29.69,-0.770034703354806,0.637376456402092
0.3,0.1,29.7,-0.769853539715145,0.63759502631578
0.3,0.1,29.71,-0.769672276606247,0.637813589524573
0.3,0.1,29.72,-0.769490913982045,0.638032145997204
0.3,0.1,29.73,-0.769309451796427,0.63825069570227
0.3,0.1,29.74,-0.769127890003239,0.638469238608231
0.3,0.1,29.75,-0.76894622855628,0.638687774683411
0.3,0.1,29.76,-0.768764467409302,0.638906303895988
0.3,0.1,29.77,-0.768582606516023,0.639124826214009
0.3,0.1,29.78,-0.768400645830102,0.639343341605374
0.3,0.1,29.79,-0.76821858530517,0.639561850037845
0.3,0.1,29.8,-0.768036424894799,0.639780351479037
0.3,0.1,29.81,-0.767854164552526,0.639998845896429
0.3,0.1,29.82,-0.767671804231842,0.640217333257348
0.3,0.1,29.83,-0.767489343886188,0.640435813528981
0.3,0.1,29.84,-0.767306783468971,0.640654286678372
0.3,0.1,29.85,-0.767124122933547,0.640872752672413
0.3,0.1,29.86,-0.766941362233227,0.641091211477853
0.3,0.1,29.87,-0.766758501321279,0.641309663061286
0.3,0.1,29.88,-0.766575540150931,0.641528107389167
0.3,0.1,29.89,-0.766392478675363,0.641746544427799
0.3,0.1,29.9,-0.766209316847712,0.641964974143323
0.3,0.1,29.91,-0.766026054621064,0.642183396501745
0.3,0.1,29.92,-0.765842691948478,0.642401811468909
0.3,0.1,29.93,-0.765659228782949,0.642620219010507
0.3,0.1,29.94,-0.765475665077443,0.642838619092083
0.3,0.1,29.95,-0.765292000784875,0.643057011679015
0.3,0.1,29.96,-0.765108235858113,0.643275396736539
0.3,0.1,29.97,-0.76492437024999,0.643493774229724
0.3,0.1,29.98,-0.76474040391329,0.643712144123486
0.3,0.1,29.99,-0.764556336800754,0.643930506382584
0.3,0.1,30,-0.764372168865079,0.644148860971617
0.4,0.1,26,-0.829789078384851,0.557450568093394
0.4,0.1,26.01,-0.829640646836677,0.557671200717377
0.4,0.1,26.02,-0.829492129363632,0.557891834819212
0.4,0.1,26.03,-0.829343525924121,0.558112470379081
0.4,0.1,26.04,-0.829194836476584,0.558333107377184
0.4,0.1,26.05,-0.829046060979472,0.55855374579376
0.4,0.1,26.06,-0.828897199391266,0.558774385609072
0.4,0.1,26.07,-0.828748251670462,0.558995026803408
0.4,0.1,26.08,-0.828599217775585,0.559215669357083
0.4,0.1,26.09,-0.828450097665175,0.559436313250445
0.4,0.1,26.1,-0.828300891297798,0.559656958463865
0.4,0.1,26.11,-0.828151598632037,0.559877604977742
0.4,0.1,26.12,-0.828002219626499,0.560098252772504
0.4,0.1,26.13,-0.827852754239812,0.560318901828601
0.4,0.1,26.14,-0.827703202430619,0.560539552126516
0.4,0.1,26.15,-0.827553564157589,0.560760203646755
0.4,0.1,26.16,-0.827403839379409,0.560980856369852
0.4,0.1,26.17,-0.827254028054785,0.561201510276369
0.4,0.1,26.18,-0.827104130142442,0.56142216534689
0.4,0.1,26.19,-0.826954145601126,0.561642821562027
0.4,0.1,26.2,-0.826804074389598,0.561863478902425
0.4,0.1,26.21,-0.826653916466646,0.562084137348743
0.4,0.1,26.22,-0.826503671791067,0.562304796881675
0.4,0.1,26.23,-0.826353340321683,0.562525457481936
0.4,0.1,26.24,-0.82620292201733,0.562746119130269
0.4,0.1,26.25,-0.826052416836864,0.562966781807445
0.4,0.1,26.26,-0.825901824739157,0.563187445494253
0.4,0.1,26.27,-0.825751145683102,0.563408110171514
0.4,0.1,26.28,-0.825600379627604,0.56362877582007
0.4,0.1,26.29,-0.825449526531591,0.563849442420791
0.4,0.1,26.3,-0.825298586354,0.564070109954569
0.4,0.1,26.31,-0.825147559053792,0.564290778402324
0.4,0.1,26.32,-0.82499644458994,0.564511447744997
0.4,0.1,26.33,-0.824845242921433,0.564732117963556
0.4,0.1,26.34,-0.824693954007278,0.564952789038991
0.4,0.1,26.35,-0.824542577806495,0.565173460952316
0.4,0.1,26.36,-0.824391114278123,0.565394133684573
0.4,0.1,26.37,-0.824239563381212,0.565614807216824
0.4,0.1,26.38,-0.824087925074829,0.565835481530154
0.4,0.1,26.39,-0.823936199318055,0.566056156605674
0.4,0.1,26.4,-0.823784386069985,0.566276832424517
0.4,0.1,26.41,-0.823632485289731,0.566497508967838
0.4,0.1,26.42,-0.823480496936413,0.566718186216817
0.4,0.1,26.43,-0.823328420969172,0.566938864152656
0.4,0.1,26.44,-0.823176257347155,0.56715954275658
0.4,0.1,26.45,-0.823024006029531,0.567380222009836
0.4,0.1,26.46,-0.822871666975472,0.567600901893691
0.4,0.1,26.47,-0.82271924014417,0.567821582389439
0.4,0.1,26.48,-0.822566725494827,0.568042263478392
0.4,0.1,26.49,-0.822414122986658,0.568262945141883
0.4,0.1,26.5,-0.822261432578889,0.568483627361272
0.4,0.1,26.51,-0.822108654230758,0.568704310117933
0.4,0.1,26.52,-0.821955787901515,0.56892499339327
0.4,0.1,26.53,-0.821802833550421,0.5691456771687
0.4,0.1,26.54,-0.821649791136749,0.569366361425663
0.4,0.1,26.55,-0.821496660619781,0.569587046145623
0.4,0.1,26.56,-0.821343441958813,0.569807731310059
0.4,0.1,26.57,-0.821190135113147,0.570028416900476
0.4,0.1,26.58,-0.821036740042098,0.570249102898393
0.4,0.1,26.59,-0.82088325670499,0.570469789285355
0.4,0.1,26.6,-0.820729685061158,0.570690476042922
0.4,0.1,26.61,-0.820576025069941,0.570911163152677
0.4,0.1,26.62,-0.820422276690697,0.571131850596216
0.4,0.1,26.63,-0.820268439882785,0.571352538355163
0.4,0.1,26.64,-0.820114514605574,0.571573226411157
0.4,0.1,26.65,-0.819960500818444,0.571793914745852
0.4,0.1,26.66,-0.819806398480782,0.572014603340922
0.4,0.1,26.67,-0.819652207551981,0.572235292178063
0.4,0.1,26.68,-0.819497927991443,0.572455981238988
0.4,0.1,26.69,-0.819343559758583,0.572676670505422
0.4,0.1,26.7,-0.819189102812811,0.572897359959117
0.4,0.1,26.71,-0.819034557113558,0.573118049581832
0.4,0.1,26.72,-0.81887992262025,0.573338739355354
0.4,0.1,26.73,-0.818725199292328,0.573559429261476
0.4,0.1,26.74,-0.818570387089234,0.573780119282015
0.4,0.1,26.75,-0.818415485970418,0.574000809398805
