"ring_diagonalLength [mm]","w [mm]","Freq [GHz]","re(S(FloquetPort1:1,FloquetPort1:1)) []","im(S(FloquetPort1:1,FloquetPort1:1)) []"
0.3,0.1,26.43,-0.835414362951951,0.54899775981081
0.3,0.1,26.44,-0.835272759729842,0.549212945503702
0.3,0.1,26.45,-0.835131075025147,0.549428134315561
0.3,0.1,26.46,-0.834989308800204,0.549643326232038
0.3,0.1,26.47,-0.83484746101735,0.549858521238799
0.3,0.1,26.48,-0.834705531638932,0.550073719321518
0.3,0.1,26.49,-0.834563520627298,0.550288920465882
0.3,0.1,26.5,-0.834421427944801,0.550504124657586
0.3,0.1,26.51,-0.834279253553796,0.550719331882338
0.3,0.1,26.52,-0.834136997416646,0.550934542125854
0.3,0.1,26.53,-0.833994659495712,0.551149755373864
0.3,0.1,26.54,-0.833852239753361,0.551364971612107
0.3,0.1,26.55,-0.833709738151963,0.551580190826328
0.3,0.1,26.56,-0.83356715465389,0.551795413002288
0.3,0.1,26.57,-0.833424489221519,0.552010638125752
0.3,0.1,26.58,-0.833281741817227,0.552225866182499
0.3,0.1,26.59,-0.833138912403395,0.552441097158319
0.3,0.1,26.6,-0.832996000942405,0.552656331039004
0.3,0.1,26.61,-0.832853007396641,0.552871567810362
0.3,0.1,26.62,-0.832709931728491,0.553086807458209
0.3,0.1,26.63,-0.832566773900344,0.553302049968366
0.3,0.1,26.64,-0.832423533874587,0.553517295326669
0.3,0.1,26.65,-0.832280211613615,0.553732543518956
0.3,0.1,26.66,-0.832136807079817,0.55394779453108
0.3,0.1,26.67,-0.831993320235587,0.554163048348898
0.3,0.1,26.68,-0.831849751043321,0.554378304958277
0.3,0.1,26.69,-0.831706099465413,0.554593564345092
0.3,0.1,26.7,-0.831562365464257,0.554808826495224
0.3,0.1,26.71,-0.831418549002253,0.555024091394565
0.3,0.1,26.72,-0.831274650041792,0.555239359029014
0.3,0.1,26.73,-0.831130668545273,0.555454629384472
0.3,0.1,26.74,-0.830986604475091,0.555669902446859
0.3,0.1,26.75,-0.83084245779364,0.555885178202089
0.3,0.1,26.76,-0.830698228463317,0.556100456636093
0.3,0.1,26.77,-0.830553916446514,0.556315737734801
0.3,0.1,26.78,-0.830409521705625,0.556531021484158
0.3,0.1,26.79,-0.830265044203042,0.556746307870109
0.3,0.1,26.8,-0.830120483901156,0.556961596878607
0.3,0.1,26.81,-0.829975840762357,0.557176888495613
0.3,0.1,26.82,-0.829831114749032,0.557392182707089
0.3,0.1,26.83,-0.829686305823567,0.557607479499014
0.3,0.1,26.84,-0.829541413948346,0.55782277885736
0.3,0.1,26.85,-0.82939643908575,0.558038080768109
0.3,0.1,26.86,-0.82925138119816,0.558253385217253
0.3,0.1,26.87,-0.829106240247952,0.558468692190782
0.3,0.1,26.88,-0.828961016197504,0.558684001674696
0.3,0.1,26.89,-0.828815709009181,0.558899313654998
0.3,0.1,26.9,-0.828670318645358,0.559114628117695
0.3,0.1,26.91,-0.828524845068396,0.5593299450488
0.3,0.1,26.92,-0.828379288240661,0.559545264434329
0.3,0.1,26.93,-0.828233648124506,0.559760586260303
0.3,0.1,26.94,-0.82808792468229,0.559975910512746
0.3,0.1,26.95,-0.827942117876362,0.560191237177687
0.3,0.1,26.96,-0.827796227669069,0.560406566241157
0.3,0.1,26.97,-0.827650254022753,0.560621897689191
0.3,0.1,26.98,-0.827504196899753,0.560837231507829
0.3,0.1,26.99,-0.827358056262403,0.561052567683111
0.3,0.1,27,-0.827211832073029,0.561267906201079
0.3,0.1,27.01,-0.827065524293956,0.561483247047783
0.3,0.1,27.02,-0.826919132887503,0.561698590209272
0.3,0.1,27.03,-0.826772657815982,0.561913935671593
0.3,0.1,27.04,-0.8266260990417,0.562129283420806
0.3,0.1,27.05,-0.826479456526961,0.562344633442959
0.3,0.1,27.06,-0.826332730234059,0.562559985724112
0.3,0.1,27.07,-0.826185920125285,0.562775340250323
0.3,0.1,27.08,-0.826039026162922,0.562990697007651
0.3,0.1,27.09,-0.825892048309247,0.563206055982156
0.3,0.1,27.1,-0.825744986526532,0.563421417159898
0.3,0.1,27.11,-0.825597840777039,0.563636780526941
0.3,0.1,27.12,-0.825450611023026,0.563852146069345
0.3,0.1,27.13,-0.825303297226743,0.56406751377317
0.3,0.1,27.14,-0.825155899350431,0.564282883624482
0.3,0.1,27.15,-0.825008417356328,0.56449825560934
0.3,0.1,27.16,-0.824860851206658,0.564713629713807
0.3,0.1,27.17,-0.824713200863642,0.564929005923942
0.3,0.1,27.18,-0.824565466289491,0.565144384225804
0.3,0.1,27.19,-0.824417647446409,0.565359764605454
0.3,0.1,27.2,-0.82426974429659,0.565575147048947
0.3,0.1,27.21,-0.824121756802221,0.565790531542338
0.3,0.1,27.22,-0.823973684925477,0.566005918071681
0.3,0.1,27.23,-0.82382552862853,0.566221306623028
0.3,0.1,27.24,-0.823677287873538,0.566436697182429
0.3,0.1,27.25,-0.82352896262265,0.56665208973593
0.3,0.1,27.26,-0.823380552838008,0.566867484269575
0.3,0.1,27.27,-0.823232058481743,0.567082880769405
0.3,0.1,27.28,-0.823083479515976,0.56729827922146
0.3,0.1,27.29,-0.822934815902818,0.567513679611773
0.3,0.1,27.3,-0.822786067604369,0.567729081926372
0.3,0.1,27.31,-0.822637234582722,0.567944486151288
0.3,0.1,27.32,-0.822488316799955,0.568159892272542
0.3,0.1,27.33,-0.822339314218138,0.568375300276155
0.3,0.1,27.34,-0.82219022679933,0.568590710148137
0.3,0.1,27.35,-0.822041054505577,0.5688061218745
0.3,0.1,27.36,-0.821891797298916,0.569021535441246
0.3,0.1,27.37,-0.821742455141372,0.569236950834375
0.3,0.1,27.38,-0.821593027994955,0.56945236803988
0.3,0.1,27.39,-0.821443515821672,0.569667787043747
0.3,0.1,27.4,-0.821293918583506,0.569883207831959
0.3,0.1,27.41,-0.821144236242437,0.570098630390489
0.3,0.1,27.42,-0.820994468760431,0.570314054705305
0.3,0.1,27.43,-0.820844616099437,0.57052948076237
0.3,0.1,27.44,-0.820694678221397,0.570744908547636
0.3,0.1,27.45,-0.820544655088235,0.570960338047051
0.3,0.1,27.46,-0.820394546661866,0.571175769246556
0.3,0.1,27.47,-0.820244352904193,0.571391202132079
0.3,0.1,27.48,-0.820094073777096,0.571606636689545
0.3,0.1,27.49,-0.819943709242454,0.57182207290487
0.3,0.1,27.5,-0.819793259262125,0.572037510763957
0.3,0.1,27.51,-0.819642723797954,0.572252950252706
0.3,0.1,27.52,-0.819492102811772,0.572468391357003
0.3,0.1,27.53,-0.819341396265397,0.572683834062728
0.3,0.1,27.54,-0.81919060412063,0.57289927835575
0.3,0.1,27.55,-0.81903972633926,0.573114724221926
0.3,0.1,27.56,-0.818888762883059,0.573330171647106
0.3,0.1,27.57,-0.818737713713787,0.573545620617128
0.3,0.1,27.58,-0.818586578793184,0.573761071117819
0.3,0.1,27.59,-0.818435358082981,0.573976523134993
0.3,0.1,27.6,-0.818284051544886,0.574191976654456
0.3,0.1,27.61,-0.818132659140598,0.574407431662003
0.3,0.1,27.62,-0.817981180831795,0.574622888143411
0.3,0.1,27.63,-0.817829616580143,0.574838346084453
0.3,0.1,27.64,-0.817677966347287,0.575053805470882
0.3,0.1,27.65,-0.817526230094862,0.575269266288442
0.3,0.1,27.66,-0.817374407784479,0.575484728522864
0.3,0.1,27.67,-0.817222499377739,0.575700192159863
0.3,0.1,27.68,-0.817070504836223,0.575915657185144
0.3,0.1,27.69,-0.816918424121492,0.576131123584396
0.3,0.1,27.7,-0.816766257195095,0.576346591343293
0.3,0.1,27.71,-0.816614004018559,0.576562060447498
0.3,0.1,27.72,-0.816461664553396,0.576777530882653
0.3,0.1,27.73,-0.8163092387611,0.576993002634392
0.3,0.1,27.74,-0.816156726603147,0.577208475688325
0.3,0.1,27.75,-0.816004128040992,0.577423950030056
0.3,0.1,27.76,-0.815851443036077,0.577639425645164
0.3,0.1,27.77,-0.815698671549818,0.577854902519217
0.3,0.1,27.78,-0.815545813543621,0.578070380637767
0.3,0.1,27.79,-0.815392868978866,0.578285859986347
0.3,0.1,27.8,-0.815239837816917,0.578501340550468
0.3,0.1,27.81,-0.815086720019118,0.578716822315631
0.3,0.1,27.82,-0.814933515546794,0.578932305267318
0.3,0.1,27.83,-0.814780224361252,0.579147789390988
0.3,0.1,27.84,-0.814626846423775,0.579363274672086
0.3,0.1,27.85,-0.81447338169563,0.579578761096037
0.3,0.1,27.86,-0.814319830138063,0.579794248648243
0.3,0.1,27.87,-0.814166191712296,0.580009737314092
0.3,0.1,27.88,-0.814012466379538,0.580225227078952
0.3,0.1,27.89,-0.813858654100969,0.580440717928165
0.3,0.1,27.9,-0.813704754837755,0.580656209847056
0.3,0.1,27.91,-0.813550768551037,0.580871702820934
0.3,0.1,27.92,-0.813396695201938,0.581087196835078
0.3,0.1,27.93,-0.813242534751556,0.581302691874752
0.3,0.1,27.94,-0.81308828716097,0.581518187925198
0.3,0.1,27.95,-0.812933952391236,0.581733684971627
0.3,0.1,27.96,-0.812779530403391,0.581949182999241
0.3,0.1,27.97,-0.812625021158444,0.582164681993211
0.3,0.1,27.98,-0.81247042461739,0.582380181938684
0.3,0.1,27.99,-0.812315740741194,0.582595682820791
0.3,0.1,28,-0.812160969490803,0.582811184624628
0.3,0.1,28.01,-0.81200611082714,0.58302668733528
0.3,0.1,28.02,-0.811851164711107,0.583242190937794
0.3,0.1,28.03,-0.811696131103578,0.583457695417205
0.3,0.1,28.04,-0.811541009965412,0.583673200758511
0.3,0.1,28.05,-0.811385801257435,0.583888706946694
0.3,0.1,28.06,-0.811230504940457,0.584104213966704
0.3,0.1,28.07,-0.811075120975258,0.584319721803466
0.3,0.1,28.08,-0.810919649322604,0.58453523044188
0.3,0.1,28.09,-0.810764089943226,0.584750739866822
0.3,0.1,28.1,-0.810608442797838,0.584966250063133
0.3,0.1,28.11,-0.810452707847126,0.58518176101563
0.3,0.1,28.12,-0.810296885051755,0.585397272709105
0.3,0.1,28.13,-0.810140974372358,0.585612785128318
0.3,0.1,28.14,-0.809984975769552,0.585828298257999
0.3,0.1,28.15,-0.809828889203929,0.586043812082854
0.3,0.1,28.16,-0.809672714636044,0.586259326587556
0.3,0.1,28.17,-0.80951645202644,0.586474841756748
0.3,0.1,28.18,-0.80936010133563,0.586690357575045
0.3,0.1,28.19,-0.809203662524096,0.586905874027029
0.3,0.1,28.2,-0.809047135552303,0.587121391097253
0.3,0.1,28.21,-0.808890520380685,0.587336908770235
0.3,0.1,28.22,-0.80873381696965,0.587552427030469
0.3,0.1,28.23,-0.808577025279581,0.587767945862408
0.3,0.1,28.24,-0.808420145270837,0.587983465250476
0.3,0.1,28.25,-0.808263176903741,0.588198985179068
0.3,0.1,28.26,-0.808106120138601,0.588414505632542
0.3,0.1,28.27,-0.807948974935692,0.588630026595221
0.3,0.1,28.28,-0.807791741255261,0.5888455480514
0.3,0.1,28.29,-0.80763441905753,0.58906106998533
0.3,0.1,28.3,-0.807477008302695,0.589276592381236
0.3,0.1,28.31,-0.80731950895092,0.589492115223304
0.3,0.1,28.32,-0.807161920962346,0.589707638495689
0.3,0.1,28.33,-0.807004244297082,0.589923162182499
0.3,0.1,28.34,-0.806846478915212,0.59013868626782
0.3,0.1,28.35,-0.806688624776791,0.59035421073569
0.3,0.1,28.36,-0.806530681841846,0.590569735570118
0.3,0.1,28.37,-0.806372650070373,0.590785260755068
0.3,0.1,28.38,-0.806214529422342,0.591000786274474
0.3,0.1,28.39,-0.806056319857695,0.591216312112225
0.3,0.1,28.4,-0.805898021336343,0.591431838252172
0.3,0.1,28.41,-0.805739633818167,0.591647364678133
0.3,0.1,28.42,-0.805581157263024,0.591862891373879
0.3,0.1,28.43,-0.805422591630734,0.592078418323146
0.3,0.1,28.44,-0.805263936881092,0.592293945509629
0.3,0.1,28.45,-0.805105192973864,0.592509472916979
0.3,0.1,28.46,-0.804946359868786,0.592725000528812
0.3,0.1,28.47,-0.80478743752556,0.592940528328694
0.3,0.1,28.48,-0.804628425903862,0.593156056300158
0.3,0.1,28.49,-0.804469324963335,0.593371584426687
0.3,0.1,28.5,-0.804310134663596,0.593587112691727
0.3,0.1,28.51,-0.804150854964225,0.593802641078677
0.3,0.1,28.52,-0.803991485824779,0.594018169570895
0.3,0.1,28.53,-0.803832027204775,0.594233698151693
0.3,0.1,28.54,-0.803672479063705,0.59444922680434
0.3,0.1,28.55,-0.803512841361033,0.594664755512056
0.3,0.1,28.56,-0.80335311405618,0.594880284258022
0.3,0.1,28.57,-0.80319329710855,0.595095813025368
0.3,0.1,28.58,-0.803033390477504,0.595311341797184
0.3,0.1,28.59,-0.802873394122377,0.595526870556507
0.3,0.1,28.6,-0.80271330800247,0.595742399286328
0.3,0.1,28.61,-0.802553132077053,0.595957927969593
0.3,0.1,28.62,-0.802392866305365,0.596173456589198
0.3,0.1,28.63,-0.802232510646607,0.596388985127994
0.3,0.1,28.64,-0.802072065059958,0.59660451356878
0.3,0.1,28.65,-0.801911529504552,0.596820041894304
0.3,0.1,28.66,-0.801750903939501,0.597035570087268
0.3,0.1,28.67,-0.801590188323876,0.597251098130326
0.3,0.1,28.68,-0.801429382616724,0.597466626006071
0.3,0.1,28.69,-0.801268486777048,0.597682153697057
0.3,0.1,28.7,-0.801107500763826,0.597897681185784
0.3,0.1,28.71,-0.800946424536001,0.598113208454692
0.3,0.1,28.72,-0.800785258052478,0.598328735486177
0.3,0.1,28.73,-0.800624001272133,0.598544262262581
0.3,0.1,28.74,-0.800462654153812,0.598759788766186
0.3,0.1,28.75,-0.800301216656315,0.598975314979231
0.3,0.1,28.76,-0.800139688738419,0.599190840883891
0.3,0.1,28.77,-0.799978070358862,0.599406366462294
0.3,0.1,28.78,-0.799816361476347,0.599621891696509
0.3,0.1,28.79,-0.799654562049546,0.599837416568546
0.3,0.1,28.8,-0.799492672037094,0.600052941060367
0.3,0.1,28.81,-0.799330691397591,0.600268465153875
0.3,0.1,28.82,-0.799168620089607,0.600483988830907
0.3,0.1,28.83,-0.799006458071667,0.600699512073256
0.3,0.1,28.84,-0.798844205302271,0.600915034862649
0.3,0.1,28.85,-0.79868186173988,0.601130557180757
0.3,0.1,28.86,-0.798519427342918,0.601346079009189
0.3,0.1,28.87,-0.798356902069774,0.601561600329503
0.3,0.1,28.88,-0.798194285878805,0.601777121123188
0.3,0.1,28.89,-0.798031578728328,0.601992641371675
0.3,0.1,28.9,-0.797868780576627,0.602208161056339
0.3,0.1,28.91,-0.797705891381949,0.602423680158486
0.3,0.1,28.92,-0.797542911102506,0.602639198659369
0.3,0.1,28.93,-0.79737983969647,0.60285471654017
0.3,0.1,28.94,-0.797216677121984,0.603070233782017
0.3,0.1,28.95,-0.797053423337145,0.603285750365967
0.3,0.1,28.96,-0.796890078300022,0.603501266273015
0.3,0.1,28.97,-0.796726641968644,0.6037167814841
0.3,0.1,28.98,-0.796563114301,0.603932295980085
0.3,0.1,28.99,-0.796399495255051,0.604147809741773
0.3,0.1,29,-0.796235784788711,0.604363322749901
0.3,0.1,29.01,-0.796071982859865,0.604578834985142
0.3,0.1,29.02,-0.795908089426353,0.604794346428098
0.3,0.1,29.03,-0.795744104445986,0.605009857059306
0.3,0.1,29.04,-0.795580027876532,0.605225366859234
0.3,0.1,29.05,-0.795415859675725,0.605440875808283
0.3,0.1,29.06,-0.795251599801363,0.605656383886652
0.3,0.1,29.07,-0.795087248210737,0.605871891075076
0.3,0.1,29.08,-0.794922804861883,0.606087397353209
0.3,0.1,29.09,-0.794758269712216,0.606302902701389
0.3,0.1,29.1,-0.794593642719283,0.606518407099661
0.3,0.1,29.11,-0.794428923840592,0.606733910528005
0.3,0.1,29.12,-0.794264113033611,0.606949412966333
0.3,0.1,29.13,-0.794099210255761,0.607164914394479
0.3,0.1,29.14,-0.793934215464439,0.607380414792212
0.3,0.1,29.15,-0.793769128616992,0.607595914139223
0.3,0.1,29.16,-0.793603949670734,0.607811412415126
0.3,0.1,29.17,-0.793438678582937,0.608026909599467
0.3,0.1,29.18,-0.793273315310836,0.608242405671717
0.3,0.1,29.19,-0.793107859811628,0.608457900611269
0.3,0.1,29.2,-0.792942312042468,0.608673394397439
0.3,0.1,29.21,-0.792776671960475,0.608888887009464
0.3,0.1,29.22,-0.792610939522722,0.609104378426517
0.3,0.1,29.23,-0.792445114686254,0.609319868627682
0.3,0.1,29.24,-0.792279197408069,0.609535357591965
0.3,0.1,29.25,-0.792113187645124,0.609750845298297
0.3,0.1,29.26,-0.791947085354341,0.609966331725532
0.3,0.1,29.27,-0.791780890492603,0.610181816852439
0.3,0.1,29.28,-0.791614603016746,0.61039730065771
0.3,0.1,29.29,-0.791448222883574,0.610612783119956
0.3,0.1,29.3,-0.791281750049846,0.610828264217708
0.3,0.1,29.31,-0.791115184472283,0.611043743929412
0.3,0.1,29.32,-0.790948526107566,0.611259222233436
0.3,0.1,29.33,-0.790781774912338,0.611474699108059
0.3,0.1,29.34,-0.790614930843196,0.611690174531485
0.3,0.1,29.35,-0.790447993856702,0.611905648481827
0.3,0.1,29.36,-0.790280963909372,0.612121120937113
0.3,0.1,29.37,-0.79011384095769,0.612336591875293
0.3,0.1,29.38,-0.789946624958087,0.612552061274227
0.3,0.1,29.39,-0.789779315866968,0.612767529111686
0.3,0.1,29.4,-0.789611913640683,0.612982995365364
0.3,0.1,29.41,-0.789444418235554,0.613198460012854
0.3,0.1,29.42,-0.789276829607852,0.613413923031669
0.3,0.1,29.43,-0.789109147713813,0.613629384399238
0.3,0.1,29.44,-0.788941372509629,0.613844844092891
0.3,0.1,29.45,-0.788773503951449,0.614060302089875
0.3,0.1,29.46,-0.788605541995387,0.614275758367349
0.3,0.1,29.47,-0.78843748659751,0.614491212902375
0.3,0.1,29.48,-0.788269337713847,0.614706665671923
0.3,0.1,29.49,-0.788101095300386,0.61492211665288
0.3,0.1,29.5,-0.787932759313069,0.615137565822032
0.3,0.1,29.51,-0.787764329707803,0.615353013156081
0.3,0.1,29.52,-0.787595806440446,0.615568458631625
0.3,0.1,29.53,-0.78742718946682,0.615783902225174
0.3,0.1,29.54,-0.787258478742702,0.615999343913143
0.3,0.1,29.55,-0.787089674223828,0.616214783671851
0.3,0.1,29.56,-0.786920775865898,0.616430221477521
0.3,0.1,29.57,-0.78675178362456,0.61664565730628
0.3,0.1,29.58,-0.786582697455427,0.61686109113416
0.3,0.1,29.59,-0.786413517314067,0.617076522937091
0.3,0.1,29.6,-0.786244243156005,0.617291952690908
0.3,0.1,29.61,-0.786074874936728,0.617507380371347
0.3,0.1,29.62,-0.785905412611678,0.617722805954044
0.3,0.1,29.63,-0.785735856136254,0.617938229414535
0.3,0.1,29.64,-0.785566205465817,0.618153650728259
0.3,0.1,29.65,-0.785396460555679,0.618369069870546
0.3,0.1,29.66,-0.785226621361116,0.618584486816632
0.3,0.1,29.67,-0.785056687837355,0.618799901541651
0.3,0.1,29.68,-0.78488665993959,0.619015314020624
0.3,0.1,29.69,-0.784716537622959,0.619230724228482
0.3,0.1,29.7,-0.784546320842575,0.619446132140042
0.3,0.1,29.71,-0.78437600955349,0.619661537730018
0.3,0.1,29.72,-0.784205603710724,0.619876940973028
0.3,0.1,29.73,-0.784035103269258,0.62009234184357
0.3,0.1,29.74,-0.783864508184017,0.620307740316044
0.3,0.1,29.75,-0.783693818409894,0.620523136364743
0.3,0.1,29.76,-0.783523033901736,0.620738529963847
0.3,0.1,29.77,-0.783352154614349,0.620953921087437
0.3,0.1,29.78,-0.78318118050249,0.621169309709474
0.3,0.1,29.79,-0.783010111520881,0.621384695803815
0.3,0.1,29.8,-0.782838947624194,0.621600079344211
0.3,0.1,29.81,-0.782667688767066,0.621815460304293
0.3,0.1,29.82,-0.782496334904084,0.62203083865759
0.3,0.1,29.83,-0.782324885989793,0.622246214377511
0.3,0.1,29.84,-0.7821533419787,0.622461587437356
0.3,0.1,29.85,-0.781981702825264,0.622676957810315
0.3,0.1,29.86,-0.781809968483901,0.622892325469457
0.3,0.1,29.87,-0.781638138908986,0.623107690387744
0.3,0.1,29.88,-0.781466214054852,0.623323052538015
0.3,0.1,29.89,-0.781294193875782,0.623538411893001
0.3,0.1,29.9,-0.781122078326026,0.623753768425314
0.3,0.1,29.91,-0.780949867359782,0.623969122107444
0.3,0.1,29.92,-0.780777560931213,0.624184472911772
0.3,0.1,29.93,-0.780605158994428,0.624399820810553
0.3,0.1,29.94,-0.780432661503505,0.62461516577593
0.3,0.1,29.95,-0.780260068412468,0.624830507779917
0.3,0.1,29.96,-0.780087379675305,0.62504584679442
0.3,0.1,29.97,-0.779914595245957,0.625261182791215
0.3,0.1,29.98,-0.779741715078324,0.625476515741961
0.3,0.1,29.99,-0.779568739126262,0.625691845618193
0.3,0.1,30,-0.779395667343581,0.625907172391325
0.4,0.1,26,-0.840724775249053,0.540836223167233
0.4,0.1,26.01,-0.840585457472399,0.541052480354028
0.4,0.1,26.02,-0.840446058231576,0.541268742095502
0.4,0.1,26.03,-0.840306577486804,0.541485008376567
0.4,0.1,26.04,-0.840167015198311,0.541701279182151
0.4,0.1,26.05,-0.840027371326337,0.541917554497194
0.4,0.1,26.06,-0.839887645831128,0.542133834306657
0.4,0.1,26.07,-0.839747838672946,0.542350118595506
0.4,0.1,26.08,-0.839607949812058,0.54256640734873
0.4,0.1,26.09,-0.839467979208742,0.542782700551327
0.4,0.1,26.1,-0.839327926823285,0.542998998188314
0.4,0.1,26.11,-0.839187792615986,0.543215300244718
0.4,0.1,26.12,-0.839047576547149,0.543431606705582
0.4,0.1,26.13,-0.838907278577089,0.543647917555965
0.4,0.1,26.14,-0.838766898666131,0.543864232780936
0.4,0.1,26.15,-0.838626436774606,0.54408055236558
0.4,0.1,26.16,-0.838485892862855,0.544296876294994
0.4,0.1,26.17,-0.838345266891227,0.544513204554296
0.4,0.1,26.18,-0.83820455882008,0.544729537128608
0.4,0.1,26.19,-0.838063768609777,0.544945874003072
0.4,0.1,26.2,-0.837922896220693,0.545162215162841
0.4,0.1,26.21,-0.837781941613208,0.54537856059308
0.4,0.1,26.22,-0.837640904747711,0.545594910278973
0.4,0.1,26.23,-0.837499785584594,0.54581126420571
0.4,0.1,26.24,-0.837358584084263,0.546027622358499
0.4,0.1,26.25,-0.837217300207124,0.546243984722561
0.4,0.1,26.26,-0.837075933913597,0.546460351283125
0.4,0.1,26.27,-0.836934485164104,0.54667672202544
0.4,0.1,26.28,-0.836792953919071,0.546893096934764
0.4,0.1,26.29,-0.836651340138939,0.547109475996364
0.4,0.1,26.3,-0.836509643784145,0.547325859195529
0.4,0.1,26.31,-0.836367864815139,0.54754224651755
0.4,0.1,26.32,-0.836226003192375,0.547758637947737
0.4,0.1,26.33,-0.836084058876312,0.547975033471412
0.4,0.1,26.34,-0.835942031827413,0.548191433073905
0.4,0.1,26.35,-0.835799922006151,0.548407836740563
0.4,0.1,26.36,-0.835657729372999,0.54862424445674
0.4,0.1,26.37,-0.835515453888437,0.548840656207806
0.4,0.1,26.38,-0.835373095512951,0.549057071979141
0.4,0.1,26.39,-0.83523065420703,0.549273491756135
0.4,0.1,26.4,-0.835088129931169,0.549489915524193
0.4,0.1,26.41,-0.834945522645865,0.549706343268728
0.4,0.1,26.42,-0.834802832311621,0.549922774975166
0.4,0.1,26.43,-0.834660058888943,0.550139210628944
0.4,0.1,26.44,-0.834517202338342,0.550355650215509
0.4,0.1,26.45,-0.834374262620329,0.55057209372032
0.4,0.1,26.46,-0.834231239695425,0.550788541128847
0.4,0.1,26.47,-0.834088133524147,0.551004992426569
0.4,0.1,26.48,-0.83394494406702,0.551221447598976
0.4,0.1,26.49,-0.833801671284571,0.551437906631569
0.4,0.1,26.5,-0.833658315137328,0.551654369509861
0.4,0.1,26.51,-0.833514875585822,0.55187083621937
0.4,0.1,26.52,-0.83337135259059,0.552087306745628
0.4,0.1,26.53,-0.833227746112165,0.552303781074177
0.4,0.1,26.54,-0.833084056111087,0.552520259190568
0.4,0.1,26.55,-0.832940282547896,0.55273674108036
0.4,0.1,26.56,-0.832796425383133,0.552953226729123
0.4,0.1,26.57,-0.832652484577341,0.553169716122435
0.4,0.1,26.58,-0.832508460091068,0.553386209245885
0.4,0.1,26.59,-0.832364351884856,0.553602706085072
0.4,0.1,26.6,-0.832220159919255,0.553819206625599
0.4,0.1,26.61,-0.83207588415481,0.554035710853081
0.4,0.1,26.62,-0.83193152455207,0.554252218753145
0.4,0.1,26.63,-0.831787081071584,0.554468730311418
0.4,0.1,26.64,-0.831642553673902,0.554685245513544
0.4,0.1,26.65,-0.831497942319573,0.554901764345169
0.4,0.1,26.66,-0.831353246969145,0.55511828679195
0.4,0.1,26.67,-0.831208467583166,0.555334812839551
0.4,0.1,26.68,-0.831063604122187,0.555551342473643
0.4,0.1,26.69,-0.830918656546755,0.555767875679908
0.4,0.1,26.7,-0.830773624817416,0.555984412444031
0.4,0.1,26.71,-0.830628508894717,0.556200952751705
0.4,0.1,26.72,-0.830483308739203,0.556417496588634
0.4,0.1,26.73,-0.830338024311416,0.556634043940522
0.4,0.1,26.74,-0.830192655571901,0.556850594793089
0.4,0.1,26.75,-0.830047202481196,0.557067149132051
