"ring_diagonalLength [mm]","w [mm]","Freq [GHz]","re(S(FloquetPort1:1,FloquetPort1:1)) []","im(S(FloquetPort1:1,FloquetPort1:1)) []"
0.5,0.1,29.36,-0.883567906383939,0.467664848175913
0.5,0.1,29.37,-0.883471683494255,0.46784634648267
0.5,0.1,29.38,-0.883375400871875,0.468027866553073
0.5,0.1,29.39,-0.883279058472842,0.468209408377928
0.5,0.1,29.4,-0.883182656253101,0.468390971947868
0.5,0.1,29.41,-0.883086194168494,0.468572557253372
0.5,0.1,29.42,-0.88298967217477,0.468754164284752
0.5,0.1,29.43,-0.882893090227573,0.468935793032159
0.5,0.1,29.44,-0.882796448282452,0.469117443485579
0.5,0.1,29.45,-0.882699746294855,0.469299115634831
0.5,0.1,29.46,-0.882602984220132,0.469480809469577
0.5,0.1,29.47,-0.882506162013533,0.469662524979307
0.5,0.1,29.48,-0.882409279630212,0.469844262153345
0.5,0.1,29.49,-0.88231233702522,0.470026020980855
0.5,0.1,29.5,-0.882215334153515,0.470207801450828
0.5,0.1,29.51,-0.882118270969952,0.470389603552094
0.5,0.1,29.52,-0.88202114742929,0.470571427273311
0.5,0.1,29.53,-0.88192396348619,0.470753272602969
0.5,0.1,29.54,-0.881826719095215,0.470935139529393
0.5,0.1,29.55,-0.881729414210827,0.471117028040738
0.5,0.1,29.56,-0.881632048787396,0.471298938124986
0.5,0.1,29.57,-0.881534622779189,0.471480869769955
0.5,0.1,29.58,-0.881437136140378,0.47166282296329
0.5,0.1,29.59,-0.881339588825036,0.471844797692464
0.5,0.1,29.6,-0.881241980787141,0.472026793944781
0.5,0.1,29.61,-0.88114431198057,0.472208811707373
0.5,0.1,29.62,-0.881046582359108,0.472390850967199
0.5,0.1,29.63,-0.880948791876439,0.472572911711046
0.5,0.1,29.64,-0.880850940486151,0.472754993925528
0.5,0.1,29.65,-0.880753028141735,0.472937097597086
0.5,0.1,29.66,-0.880655054796586,0.473119222711986
0.5,0.1,29.67,-0.880557020404003,0.473301369256321
0.5,0.1,29.68,-0.880458924917187,0.473483537216008
0.5,0.1,29.69,-0.880360768289244,0.473665726576789
0.5,0.1,29.7,-0.880262550473182,0.473847937324231
0.5,0.1,29.71,-0.880164271421915,0.474030169443723
0.5,0.1,29.72,-0.880065931088262,0.474212422920477
0.5,0.1,29.73,-0.879967529424942,0.474394697739535
0.5,0.1,29.74,-0.879869066384583,0.474576993885749
0.5,0.1,29.75,-0.879770541919712,0.474759311343802
0.5,0.1,29.76,-0.879671955982769,0.474941650098196
0.5,0.1,29.77,-0.879573308526089,0.475124010133253
0.5,0.1,29.78,-0.879474599501917,0.47530639143312
0.5,0.1,29.79,-0.879375828862406,0.475488793981754
0.5,0.1,29.8,-0.879276996559607,0.475671217762943
0.5,0.1,29.81,-0.879178102545481,0.475853662760287
0.5,0.1,29.82,-0.879079146771893,0.476036128957207
0.5,0.1,29.83,-0.878980129190615,0.476218616336942
0.5,0.1,29.84,-0.878881049753322,0.476401124882549
0.5,0.1,29.85,-0.878781908411597,0.476583654576901
0.5,0.1,29.86,-0.878682705116927,0.47676620540269
0.5,0.1,29.87,-0.878583439820708,0.47694877734242
0.5,0.1,29.88,-0.878484112474239,0.477131370378417
0.5,0.1,29.89,-0.878384723028728,0.477313984492818
0.5,0.1,29.9,-0.87828527143529,0.477496619667575
0.5,0.1,29.91,-0.878185757644941,0.477679275884459
0.5,0.1,29.92,-0.878086181608612,0.477861953125046
0.5,0.1,29.93,-0.877986543277134,0.478044651370736
0.5,0.1,29.94,-0.87788684260125,0.478227370602736
0.5,0.1,29.95,-0.877787079531609,0.478410110802064
0.5,0.1,29.96,-0.877687254018764,0.478592871949556
0.5,0.1,29.97,-0.87758736601318,0.478775654025856
0.5,0.1,29.98,-0.87748741546523,0.478958457011418
0.5,0.1,29.99,-0.87738740232519,0.47914128088651
0.5,0.1,30,-0.877287326543249,0.479324125631207
0.6,0.1,26,-0.912196999774338,0.409109922969825
0.6,0.1,26.01,-0.912117965657731,0.409285820869117
0.6,0.1,26.02,-0.91203888102658,0.409461740362016
0.6,0.1,26.03,-0.911959745851611,0.409637681455707
0.6,0.1,26.04,-0.911880560103531,0.409813644157369
0.6,0.1,26.05,-0.911801323753026,0.40998962847418
0.6,0.1,26.06,-0.911722036770757,0.410165634413314
0.6,0.1,26.07,-0.91164269912737,0.410341661981943
0.6,0.1,26.08,-0.911563310793485,0.410517711187235
0.6,0.1,26.09,-0.911483871739701,0.410693782036361
0.6,0.1,26.1,-0.911404381936597,0.410869874536481
0.6,0.1,26.11,-0.911324841354732,0.411045988694756
0.6,0.1,26.12,-0.91124524996464,0.411222124518345
0.6,0.1,26.13,-0.911165607736837,0.411398282014405
0.6,0.1,26.14,-0.911085914641815,0.411574461190088
0.6,0.1,26.15,-0.91100617065005,0.411750662052541
0.6,0.1,26.16,-0.910926375731986,0.411926884608916
0.6,0.1,26.17,-0.910846529858056,0.412103128866354
0.6,0.1,26.18,-0.910766632998666,0.412279394832
0.6,0.1,26.19,-0.910686685124203,0.412455682512989
0.6,0.1,26.2,-0.910606686205029,0.41263199191646
0.6,0.1,26.21,-0.910526636211489,0.412808323049543
0.6,0.1,26.22,-0.910446535113902,0.412984675919372
0.6,0.1,26.23,-0.910366382882568,0.413161050533072
0.6,0.1,26.24,-0.910286179487765,0.413337446897769
0.6,0.1,26.25,-0.910205924899748,0.413513865020583
0.6,0.1,26.26,-0.910125619088752,0.413690304908632
0.6,0.1,26.27,-0.910045262024989,0.413866766569035
0.6,0.1,26.28,-0.909964853678649,0.414043250008902
0.6,0.1,26.29,-0.9098843940199,0.414219755235344
0.6,0.1,26.3,-0.909803883018892,0.414396282255468
0.6,0.1,26.31,-0.909723320645747,0.414572831076377
0.6,0.1,26.32,-0.909642706870569,0.414749401705171
0.6,0.1,26.33,-0.909562041663439,0.414925994148952
0.6,0.1,26.34,-0.909481324994416,0.415102608414812
0.6,0.1,26.35,-0.909400556833537,0.415279244509842
0.6,0.1,26.36,-0.909319737150817,0.415455902441133
0.6,0.1,26.37,-0.909238865916249,0.41563258221577
0.6,0.1,26.38,-0.909157943099805,0.415809283840835
0.6,0.1,26.39,-0.909076968671432,0.415986007323408
0.6,0.1,26.4,-0.908995942601058,0.416162752670567
0.6,0.1,26.41,-0.908914864858586,0.416339519889383
0.6,0.1,26.42,-0.908833735413899,0.416516308986927
0.6,0.1,26.43,-0.908752554236859,0.416693119970268
0.6,0.1,26.44,-0.9086713212973,0.416869952846466
0.6,0.1,26.45,-0.90859003656504,0.417046807622587
0.6,0.1,26.46,-0.908508700009871,0.417223684305684
0.6,0.1,26.47,-0.908427311601564,0.417400582902814
0.6,0.1,26.48,-0.908345871309868,0.417577503421027
0.6,0.1,26.49,-0.908264379104508,0.417754445867373
0.6,0.1,26.5,-0.908182834955188,0.417931410248892
0.6,0.1,26.51,-0.908101238831589,0.418108396572631
0.6,0.1,26.52,-0.908019590703369,0.418285404845625
0.6,0.1,26.53,-0.907937890540164,0.41846243507491
0.6,0.1,26.54,-0.907856138311588,0.418639487267517
0.6,0.1,26.55,-0.907774333987232,0.418816561430474
0.6,0.1,26.56,-0.907692477536664,0.418993657570806
0.6,0.1,26.57,-0.907610568929429,0.419170775695535
0.6,0.1,26.58,-0.90752860813505,0.41934791581168
0.6,0.1,26.59,-0.907446595123027,0.419525077926254
0.6,0.1,26.6,-0.907364529862838,0.419702262046269
0.6,0.1,26.61,-0.907282412323937,0.419879468178733
0.6,0.1,26.62,-0.907200242475757,0.420056696330651
0.6,0.1,26.63,-0.907118020287705,0.420233946509024
0.6,0.1,26.64,-0.907035745729167,0.420411218720849
0.6,0.1,26.65,-0.90695341876951,0.42058851297312
0.6,0.1,26.66,-0.906871039378069,0.420765829272829
0.6,0.1,26.67,-0.906788607524165,0.420943167626961
0.6,0.1,26.68,-0.906706123177091,0.421120528042502
0.6,0.1,26.69,-0.906623586306118,0.42129791052643
0.6,0.1,26.7,-0.906540996880494,0.421475315085723
0.6,0.1,26.71,-0.906458354869445,0.421652741727351
0.6,0.1,26.72,-0.906375660242173,0.421830190458287
0.6,0.1,26.73,-0.906292912967856,0.422007661285495
0.6,0.1,26.74,-0.90621011301565,0.422185154215936
0.6,0.1,26.75,-0.906127260354688,0.422362669256569
0.6,0.1,26.76,-0.906044354954079,0.422540206414349
0.6,0.1,26.77,-0.905961396782908,0.422717765696227
0.6,0.1,26.78,-0.905878385810238,0.422895347109151
0.6,0.1,26.79,-0.90579532200511,0.423072950660061
0.6,0.1,26.8,-0.905712205336538,0.423250576355901
0.6,0.1,26.81,-0.905629035773514,0.423428224203605
0.6,0.1,26.82,-0.905545813285008,0.423605894210105
0.6,0.1,26.83,-0.905462537839967,0.423783586382329
0.6,0.1,26.84,-0.905379209407311,0.423961300727205
0.6,0.1,26.85,-0.90529582795594,0.424139037251649
0.6,0.1,26.86,-0.905212393454728,0.42431679596258
0.6,0.1,26.87,-0.905128905872525,0.424494576866913
0.6,0.1,26.88,-0.905045365178162,0.424672379971554
0.6,0.1,26.89,-0.904961771340442,0.424850205283409
0.6,0.1,26.9,-0.904878124328145,0.425028052809379
0.6,0.1,26.91,-0.904794424110026,0.425205922556362
0.6,0.1,26.92,-0.904710670654821,0.425383814531252
0.6,0.1,26.93,-0.904626863931237,0.425561728740938
0.6,0.1,26.94,-0.90454300390796,0.425739665192303
0.6,0.1,26.95,-0.904459090553652,0.425917623892232
0.6,0.1,26.96,-0.90437512383695,0.426095604847599
0.6,0.1,26.97,-0.904291103726468,0.426273608065278
0.6,0.1,26.98,-0.904207030190795,0.42645163355214
0.6,0.1,26.99,-0.904122903198496,0.426629681315048
0.6,0.1,27,-0.904038722718115,0.426807751360861
0.6,0.1,27.01,-0.903954488718168,0.426985843696438
0.6,0.1,27.02,-0.903870201167149,0.427163958328633
0.6,0.1,27.03,-0.903785860033526,0.427342095264292
0.6,0.1,27.04,-0.903701465285746,0.427520254510259
0.6,0.1,27.05,-0.903617016892229,0.427698436073374
0.6,0.1,27.06,-0.903532514821373,0.427876639960472
0.6,0.1,27.07,-0.903447959041549,0.428054866178385
0.6,0.1,27.08,-0.903363349521106,0.428233114733941
0.6,0.1,27.09,-0.903278686228369,0.42841138563396
0.6,0.1,27.1,-0.903193969131637,0.428589678885262
0.6,0.1,27.11,-0.903109198199183,0.428767994494662
0.6,0.1,27.12,-0.90302437339926,0.428946332468967
0.6,0.1,27.13,-0.902939494700093,0.429124692814982
0.6,0.1,27.14,-0.902854562069887,0.429303075539509
0.6,0.1,27.15,-0.902769575476815,0.429481480649345
0.6,0.1,27.16,-0.902684534889031,0.429659908151279
0.6,0.1,27.17,-0.902599440274666,0.429838358052099
0.6,0.1,27.18,-0.902514291601818,0.43001683035859
0.6,0.1,27.19,-0.902429088838572,0.430195325077528
0.6,0.1,27.2,-0.902343831952977,0.430373842215686
0.6,0.1,27.21,-0.902258520913064,0.430552381779835
0.6,0.1,27.22,-0.90217315568684,0.430730943776737
0.6,0.1,27.23,-0.902087736242281,0.430909528213152
0.6,0.1,27.24,-0.902002262547343,0.431088135095838
0.6,0.1,27.25,-0.901916734569958,0.43126676443154
0.6,0.1,27.26,-0.90183115227803,0.431445416227008
0.6,0.1,27.27,-0.901745515639438,0.431624090488981
0.6,0.1,27.28,-0.901659824622039,0.431802787224196
0.6,0.1,27.29,-0.901574079193662,0.431981506439383
0.6,0.1,27.3,-0.901488279322113,0.43216024814127
0.6,0.1,27.31,-0.901402424975173,0.432339012336576
0.6,0.1,27.32,-0.901316516120594,0.432517799032021
0.6,0.1,27.33,-0.901230552726108,0.432696608234314
0.6,0.1,27.34,-0.901144534759419,0.432875439950164
0.6,0.1,27.35,-0.901058462188206,0.433054294186272
0.6,0.1,27.36,-0.900972334980125,0.433233170949336
0.6,0.1,27.37,-0.900886153102801,0.433412070246048
0.6,0.1,27.38,-0.900799916523843,0.433590992083094
0.6,0.1,27.39,-0.900713625210823,0.433769936467156
0.6,0.1,27.4,-0.900627279131297,0.433948903404912
0.6,0.1,27.41,-0.900540878252794,0.434127892903035
0.6,0.1,27.42,-0.900454422542811,0.434306904968188
0.6,0.1,27.43,-0.900367911968829,0.434485939607035
0.6,0.1,27.44,-0.900281346498295,0.434664996826232
0.6,0.1,27.45,-0.900194726098637,0.434844076632433
0.6,0.1,27.46,-0.900108050737253,0.435023179032279
0.6,0.1,27.47,-0.900021320381517,0.435202304032415
0.6,0.1,27.48,-0.899934534998777,0.435381451639474
0.6,0.1,27.49,-0.899847694556355,0.435560621860088
0.6,0.1,27.5,-0.899760799021549,0.435739814700881
0.6,0.1,27.51,-0.89967384836163,0.435919030168472
0.6,0.1,27.52,-0.899586842543841,0.436098268269476
0.6,0.1,27.53,-0.899499781535402,0.436277529010502
0.6,0.1,27.54,-0.899412665303507,0.436456812398154
0.6,0.1,27.55,-0.899325493815324,0.436636118439027
0.6,0.1,27.56,-0.899238267037991,0.436815447139716
0.6,0.1,27.57,-0.899150984938625,0.436994798506807
0.6,0.1,27.58,-0.899063647484317,0.43717417254688
0.6,0.1,27.59,-0.898976254642127,0.437353569266513
0.6,0.1,27.6,-0.898888806379095,0.437532988672276
0.6,0.1,27.61,-0.898801302662228,0.437712430770732
0.6,0.1,27.62,-0.898713743458513,0.43789189556844
0.6,0.1,27.63,-0.89862612873491,0.438071383071955
0.6,0.1,27.64,-0.898538458458348,0.438250893287823
0.6,0.1,27.65,-0.898450732595733,0.438430426222584
0.6,0.1,27.66,-0.898362951113946,0.438609981882777
0.6,0.1,27.67,-0.898275113979838,0.438789560274931
0.6,0.1,27.68,-0.898187221160238,0.438969161405568
0.6,0.1,27.69,-0.898099272621943,0.43914878528121
0.6,0.1,27.7,-0.898011268331729,0.439328431908368
0.6,0.1,27.71,-0.897923208256342,0.439508101293549
0.6,0.1,27.72,-0.897835092362503,0.439687793443253
0.6,0.1,27.73,-0.897746920616904,0.439867508363976
0.6,0.1,27.74,-0.897658692986214,0.440047246062202
0.6,0.1,27.75,-0.897570409437073,0.440227006544419
0.6,0.1,27.76,-0.897482069936094,0.440406789817102
0.6,0.1,27.77,-0.897393674449864,0.440586595886721
0.6,0.1,27.78,-0.897305222944945,0.44076642475974
0.6,0.1,27.79,-0.897216715387867,0.440946276442616
0.6,0.1,27.8,-0.897128151745137,0.441126150941803
0.6,0.1,27.81,-0.897039531983237,0.441306048263748
0.6,0.1,27.82,-0.896950856068616,0.441485968414884
0.6,0.1,27.83,-0.896862123967703,0.441665911401651
0.6,0.1,27.84,-0.896773335646894,0.441845877230472
0.6,0.1,27.85,-0.896684491072562,0.442025865907769
0.6,0.1,27.86,-0.896595590211048,0.442205877439955
0.6,0.1,27.87,-0.896506633028673,0.442385911833439
0.6,0.1,27.88,-0.896417619491724,0.442565969094622
0.6,0.1,27.89,-0.896328549566464,0.442746049229896
0.6,0.1,27.9,-0.89623942321913,0.44292615224565
0.6,0.1,27.91,-0.896150240415928,0.44310627814827
0.6,0.1,27.92,-0.896061001123039,0.443286426944125
0.6,0.1,27.93,-0.895971705306617,0.443466598639588
0.6,0.1,27.94,-0.895882352932788,0.443646793241017
0.6,0.1,27.95,-0.89579294396765,0.443827010754771
0.6,0.1,27.96,-0.895703478377274,0.444007251187193
0.6,0.1,27.97,-0.895613956127702,0.44418751454463
0.6,0.1,27.98,-0.895524377184951,0.444367800833412
0.6,0.1,27.99,-0.895434741515009,0.444548110059871
0.6,0.1,28,-0.895345049083836,0.444728442230326
0.6,0.1,28.01,-0.895255299857365,0.444908797351092
0.6,0.1,28.02,-0.8951654938015,0.445089175428476
0.6,0.1,28.03,-0.895075630882119,0.445269576468777
0.6,0.1,28.04,-0.894985711065071,0.445450000478292
0.6,0.1,28.05,-0.894895734316179,0.445630447463302
0.6,0.1,28.06,-0.894805700601235,0.44581091743009
0.6,0.1,28.07,-0.894715609886005,0.445991410384927
0.6,0.1,28.08,-0.894625462136227,0.446171926334078
0.6,0.1,28.09,-0.894535257317609,0.446352465283801
0.6,0.1,28.1,-0.894444995395833,0.446533027240346
0.6,0.1,28.11,-0.894354676336555,0.446713612209958
0.6,0.1,28.12,-0.894264300105396,0.446894220198872
0.6,0.1,28.13,-0.894173866667958,0.447074851213316
0.6,0.1,28.14,-0.894083375989805,0.447255505259513
0.6,0.1,28.15,-0.893992828036481,0.447436182343676
0.6,0.1,28.16,-0.893902222773498,0.44761688247201
0.6,0.1,28.17,-0.893811560166339,0.447797605650717
0.6,0.1,28.18,-0.893720840180459,0.447978351885987
0.6,0.1,28.19,-0.893630062781286,0.448159121184006
0.6,0.1,28.2,-0.893539227934219,0.448339913550948
0.6,0.1,28.21,-0.893448335604627,0.448520728992984
0.6,0.1,28.22,-0.893357385757853,0.448701567516273
0.6,0.1,28.23,-0.893266378359209,0.44888242912697
0.6,0.1,28.24,-0.89317531337398,0.449063313831222
0.6,0.1,28.25,-0.893084190767422,0.449244221635164
0.6,0.1,28.26,-0.892993010504761,0.449425152544929
0.6,0.1,28.27,-0.892901772551196,0.449606106566638
0.6,0.1,28.28,-0.892810476871896,0.449787083706407
0.6,0.1,28.29,-0.892719123432001,0.449968083970339
0.6,0.1,28.3,-0.892627712196625,0.450149107364538
0.6,0.1,28.31,-0.892536243130849,0.450330153895091
0.6,0.1,28.32,-0.892444716199727,0.450511223568081
0.6,0.1,28.33,-0.892353131368284,0.450692316389584
0.6,0.1,28.34,-0.892261488601517,0.450873432365666
0.6,0.1,28.35,-0.892169787864392,0.451054571502382
0.6,0.1,28.36,-0.892078029121845,0.451235733805788
0.6,0.1,28.37,-0.891986212338787,0.45141691928192
0.6,0.1,28.38,-0.891894337480095,0.451598127936816
0.6,0.1,28.39,-0.891802404510622,0.451779359776501
0.6,0.1,28.4,-0.891710413395185,0.451960614806988
0.6,0.1,28.41,-0.891618364098579,0.452141893034289
0.6,0.1,28.42,-0.891526256585563,0.452323194464403
0.6,0.1,28.43,-0.891434090820871,0.452504519103322
0.6,0.1,28.44,-0.891341866769206,0.452685866957029
0.6,0.1,28.45,-0.891249584395243,0.452867238031496
0.6,0.1,28.46,-0.891157243663624,0.453048632332692
0.6,0.1,28.47,-0.891064844538964,0.453230049866574
0.6,0.1,28.48,-0.890972386985848,0.453411490639089
0.6,0.1,28.49,-0.890879870968833,0.453592954656178
0.6,0.1,28.5,-0.890787296452442,0.453774441923771
0.6,0.1,28.51,-0.890694663401172,0.453955952447791
0.6,0.1,28.52,-0.890601971779489,0.454137486234151
0.6,0.1,28.53,-0.890509221551828,0.454319043288756
0.6,0.1,28.54,-0.890416412682598,0.454500623617501
0.6,0.1,28.55,-0.890323545136173,0.454682227226271
0.6,0.1,28.56,-0.8902306188769,0.454863854120946
0.6,0.1,28.57,-0.890137633869095,0.455045504307395
0.6,0.1,28.58,-0.890044590077046,0.455227177791473
0.6,0.1,28.59,-0.889951487465009,0.455408874579034
0.6,0.1,28.6,-0.889858325997207,0.455590594675917
0.6,0.1,28.61,-0.88976510563784,0.455772338087955
0.6,0.1,28.62,-0.889671826351072,0.455954104820968
0.6,0.1,28.63,-0.889578488101037,0.456135894880772
0.6,0.1,28.64,-0.889485090851843,0.456317708273168
0.6,0.1,28.65,-0.889391634567564,0.456499545003951
0.6,0.1,28.66,-0.889298119212244,0.456681405078907
0.6,0.1,28.67,-0.889204544749897,0.45686328850381
0.6,0.1,28.68,-0.889110911144506,0.457045195284424
0.6,0.1,28.69,-0.889017218360026,0.457227125426508
0.6,0.1,28.7,-0.888923466360377,0.457409078935806
0.6,0.1,28.71,-0.888829655109454,0.457591055818057
0.6,0.1,28.72,-0.888735784571116,0.457773056078986
0.6,0.1,28.73,-0.888641854709193,0.457955079724308
0.6,0.1,28.74,-0.888547865487488,0.458137126759734
0.6,0.1,28.75,-0.888453816869766,0.45831919719096
0.6,0.1,28.76,-0.888359708819768,0.458501291023672
0.6,0.1,28.77,-0.888265541301202,0.45868340826355
0.6,0.1,28.78,-0.888171314277742,0.458865548916258
0.6,0.1,28.79,-0.888077027713036,0.459047712987456
0.6,0.1,28.8,-0.887982681570695,0.459229900482789
0.6,0.1,28.81,-0.887888275814307,0.459412111407895
0.6,0.1,28.82,-0.887793810407422,0.459594345768402
0.6,0.1,28.83,-0.887699285313561,0.459776603569923
0.6,0.1,28.84,-0.887604700496216,0.459958884818066
0.6,0.1,28.85,-0.887510055918845,0.460141189518428
0.6,0.1,28.86,-0.887415351544874,0.460323517676592
0.6,0.1,28.87,-0.887320587337703,0.460505869298133
0.6,0.1,28.88,-0.887225763260695,0.460688244388617
0.6,0.1,28.89,-0.887130879277184,0.460870642953595
0.6,0.1,28.9,-0.887035935350472,0.461053064998612
0.6,0.1,28.91,-0.886940931443825,0.461235510529211
0.6,0.1,28.92,-0.886845867520496,0.461417979550886
0.6,0.1,28.93,-0.886750743543681,0.461600472069169
0.6,0.1,28.94,-0.886655559476559,0.461782988089557
0.6,0.1,28.95,-0.886560315282275,0.461965527617538
0.6,0.1,28.96,-0.886465010923942,0.46214809065859
0.6,0.1,28.97,-0.88636964636464,0.46233067721818
0.6,0.1,28.98,-0.886274221567421,0.462513287301764
0.6,0.1,28.99,-0.886178736495299,0.462695920914789
0.6,0.1,29,-0.886083191111263,0.462878578062685
0.6,0.1,29.01,-0.885987585378264,0.463061258750879
0.6,0.1,29.02,-0.885891919259225,0.463243962984781
0.6,0.1,29.03,-0.885796192717036,0.463426690769792
0.6,0.1,29.04,-0.885700405714554,0.4636094421113
0.6,0.1,29.05,-0.885604558214607,0.463792217014681
0.6,0.1,29.06,-0.885508650179985,0.463975015485304
0.6,0.1,29.07,-0.885412681573452,0.464157837528524
0.6,0.1,29.08,-0.885316652357736,0.464340683149681
0.6,0.1,29.09,-0.885220562495534,0.464523552354108
0.6,0.1,29.1,-0.885124411949512,0.464706445147125
0.6,0.1,29.11,-0.885028200682301,0.464889361534042
0.6,0.1,29.12,-0.8849319286565,0.465072301520151
0.6,0.1,29.13,-0.884835595834678,0.465255265110739
0.6,0.1,29.14,-0.884739202179369,0.465438252311079
0.6,0.1,29.15,-0.884642747653077,0.465621263126431
0.6,0.1,29.16,-0.884546232218269,0.465804297562044
0.6,0.1,29.17,-0.884449655837386,0.465987355623153
0.6,0.1,29.18,-0.884353018472828,0.466170437314985
0.6,0.1,29.19,-0.88425632008697,0.46635354264275
0.6,0.1,29.2,-0.884159560642151,0.466536671611651
0.6,0.1,29.21,-0.884062740100676,0.466719824226874
0.6,0.1,29.22,-0.883965858424819,0.466903000493594
0.6,0.1,29.23,-0.883868915576821,0.467086200416975
0.6,0.1,29.24,-0.88377191151889,0.46726942400217
0.6,0.1,29.25,-0.8836748462132,0.467452671254314
0.6,0.1,29.26,-0.883577719621891,0.467635942178534
0.6,0.1,29.27,-0.883480531707075,0.467819236779941
0.6,0.1,29.28,-0.883383282430825,0.468002555063642
0.6,0.1,29.29,-0.883285971755184,0.468185897034716
0.6,0.1,29.3,-0.883188599642161,0.468369262698244
0.6,0.1,29.31,-0.883091166053733,0.468552652059287
0.6,0.1,29.32,-0.88299367095184,0.468736065122893
0.6,0.1,29.33,-0.882896114298394,0.468919501894099
0.6,0.1,29.34,-0.88279849605527,0.469102962377927
0.6,0.1,29.35,-0.882700816184311,0.46928644657939
0.6,0.1,29.36,-0.882603074647324,0.469469954503483
0.6,0.1,29.37,-0.882505271406086,0.469653486155191
0.6,0.1,29.38,-0.882407406422338,0.469837041539482
0.6,0.1,29.39,-0.882309479657789,0.470020620661317
0.6,0.1,29.4,-0.882211491074114,0.470204223525639
0.6,0.1,29.41,-0.882113440632953,0.470387850137376
0.6,0.1,29.42,-0.882015328295914,0.470571500501448
0.6,0.1,29.43,-0.88191715402457,0.470755174622757
0.6,0.1,29.44,-0.881818917780461,0.470938872506192
0.6,0.1,29.45,-0.881720619525091,0.471122594156632
0.6,0.1,29.46,-0.881622259219934,0.471306339578939
0.6,0.1,29.47,-0.881523836826427,0.471490108777959
0.6,0.1,29.48,-0.881425352305973,0.471673901758529
0.6,0.1,29.49,-0.881326805619942,0.471857718525469
0.6,0.1,29.5,-0.881228196729672,0.472041559083587
0.6,0.1,29.51,-0.881129525596462,0.472225423437675
0.6,0.1,29.52,-0.881030792181578,0.472409311592514
0.6,0.1,29.53,-0.880931996446256,0.472593223552865
0.6,0.1,29.54,-0.880833138351695,0.47277715932348
0.6,0.1,29.55,-0.880734217859055,0.472961118909097
0.6,0.1,29.56,-0.880635234929471,0.473145102314434
0.6,0.1,29.57,-0.880536189524036,0.473329109544201
0.6,0.1,29.58,-0.880437081603813,0.473513140603092
0.6,0.1,29.59,-0.880337911129826,0.473697195495782
0.6,0.1,29.6,-0.880238678063068,0.473881274226937
0.6,0.1,29.61,-0.880139382364497,0.474065376801207
0.6,0.1,29.62,-0.880040023995037,0.474249503223221
0.6,0.1,29.63,-0.879940602915573,0.474433653497607
0.6,0.1,29.64,-0.879841119086961,0.474617827628963
0.6,0.1,29.65,-0.879741572470019,0.47480202562188
0.6,0.1,29.66,-0.879641963025531,0.474986247480933
0.6,0.1,29.67,-0.879542290714243,0.475170493210684
0.6,0.1,29.68,-0.879442555496873,0.475354762815675
0.6,0.1,29.69,-0.879342757334097,0.475539056300434
0.6,0.1,29.7,-0.87924289618656,0.47572337366948
0.6,0.1,29.71,-0.879142972014871,0.475907714927307
0.6,0.1,29.72,-0.879042984779604,0.476092080078399
0.6,0.1,29.73,-0.878942934441297,0.476276469127228
0.6,0.1,29.74,-0.878842820960453,0.476460882078239
0.6,0.1,29.75,-0.878742644297541,0.476645318935876
0.6,0.1,29.76,-0.878642404412994,0.476829779704558
0.6,0.1,29.77,-0.878542101267208,0.477014264388687
0.6,0.1,29.78,-0.878441734820545,0.477198772992658
0.6,0.1,29.79,-0.878341305033335,0.477383305520838
0.6,0.1,29.8,-0.878240811865866,0.477567861977591
0.6,0.1,29.81,-0.878140255278395,0.477752442367256
0.6,0.1,29.82,-0.87803963523114,0.477937046694158
0.6,0.1,29.83,-0.877938951684289,0.478121674962608
0.6,0.1,29.84,-0.877838204597988,0.478306327176898
0.6,0.1,29.85,-0.877737393932351,0.478491003341306
0.6,0.1,29.86,-0.877636519647456,0.478675703460094
0.6,0.1,29.87,-0.877535581703342,0.478860427537502
0.6,0.1,29.88,-0.877434580060019,0.479045175577762
0.6,0.1,29.89,-0.877333514677453,0.479229947585083
0.6,0.1,29.9,-0.87723238551558,0.479414743563659
0.6,0.1,29.91,-0.877131192534295,0.479599563517672
0.6,0.1,29.92,-0.877029935693464,0.479784407451277
0.6,0.1,29.93,-0.87692861495291,0.479969275368622
0.6,0.1,29.94,-0.876827230272424,0.480154167273835
0.6,0.1,29.95,-0.876725781611759,0.480339083171023
0.6,0.1,29.96,-0.87662426893063,0.480524023064281
0.6,0.1,29.97,-0.876522692188721,0.480708986957687
0.6,0.1,29.98,-0.876421051345677,0.480893974855297
0.6,0.1,29.99,-0.876319346361103,0.481078986761153
0.6,0.1,30,-0.876217577194574,0.48126402267928
0.7,0.1,26,-0.910749598924074,0.412292966969813
0.7,0.1,26.01,-0.910668046383418,0.412473024055647
0.7,0.1,26.02,-0.910586437562968,0.412653104717648
0.7,0.1,26.03,-0.910504772445859,0.412833208982425
0.7,0.1,26.04,-0.91042305101513,0.413013336876554
0.7,0.1,26.05,-0.910341273253718,0.413193488426587
0.7,0.1,26.06,-0.910259439144462,0.413373663659045
0.7,0.1,26.07,-0.910177548670103,0.413553862600419
0.7,0.1,26.08,-0.910095601813278,0.41373408527717
0.7,0.1,26.09,-0.910013598556529,0.413914331715735
0.7,0.1,26.1,-0.909931538882294,0.414094601942514
0.7,0.1,26.11,-0.909849422772912,0.414274895983879
0.7,0.1,26.12,-0.909767250210623,0.414455213866171
0.7,0.1,26.13,-0.909685021177564,0.4146355556157
